50,50,55,55,60,60,65,65,70,70,75,75,80,80,85,85,87.5,87.5,90,90,92,92
10.15228426,701.5622086,24.36548223,700.9737905,34.5177665,701.7196726,40.60913706,702.1672019,50.76142132,704.5457371,69.03553299,705.8883249,96.44670051,707.9022066,152.284264,713.6372112,193.9086294,692.205532,244.6700508,664.9145343,274.1116751,634.4245312
13.19796954,691.9900549,23.35025381,686.2053248,30.45685279,683.4621361,38.5786802,680.7935357,50.76142132,689.8518595,67.00507614,686.1473117,96.44670051,693.208329,146.1928934,700.1284575,191.8781726,677.362478,245.6852792,653.5605511,268.0203046,625.8137367
14.21319797,683.9013778,24.36548223,665.0554232,31.47208122,659.0469284,38.5786802,664.4670051,50.76142132,668.6273697,61.92893401,656.3866156,92.3857868,674.9507925,138.071066,676.6746089,186.8020305,667.1936186,243.6548223,632.1868849,267.0050761,619.2085362
13.19796954,667.500259,23.35025381,642.1236921,31.47208122,631.2918264,37.56345178,646.4332332,48.73096447,652.1516627,60.91370558,644.8834559,87.30964467,648.4554025,134.0101523,664.9476847,181.7258883,655.3921061,240.6091371,625.432508,269.035533,604.6638351
13.19796954,656.0716876,22.33502538,620.8246141,31.47208122,616.5979488,37.56345178,635.0046618,47.71573604,629.2199316,59.89847716,612.1558065,85.27918782,631.9796954,130.964467,638.601471,175.6345178,638.6180462,235.5329949,615.2636486,270.0507614,593.3098519
12.18274112,638.0379157,21.31979695,599.5255361,29.44162437,600.1222418,37.56345178,621.9434373,45.68527919,607.8462654,57.8680203,590.7821403,82.23350254,605.6334818,124.8730964,603.8682275,172.5888325,631.8636693,231.4720812,603.5367243,272.0812183,585.295763
11.16751269,621.6367969,21.31979695,573.4030871,27.41116751,578.7485756,35.53299492,611.9983425,43.65482234,588.1052523,56.85279188,566.2177561,79.18781726,584.1852274,118.7817259,583.8288615,165.4822335,613.3823682,229.4416244,593.5916295,271.0659898,573.7926033
9.137055838,601.8957837,18.27411168,550.3221796,26.39593909,559.0821506,35.53299492,602.2024241,42.63959391,573.3367865,55.83756345,549.8166373,77.15736041,553.0156428,115.7360406,562.3806071,164.4670051,598.6139024,225.3807107,578.5993992,271.0659898,562.3640319
8.121827411,582.2293587,17.25888325,533.9210608,28.42639594,541.2721434,36.54822335,590.8484409,39.59390863,556.7864912,53.8071066,530.0756242,71.06598985,526.4456646,111.6751269,542.4904175,160.4060914,585.2543251,223.3502538,568.6543044,268.0203046,553.977002
7.106598985,564.1955869,15.2284264,519.0780068,24.36548223,526.279913,35.53299492,576.0799751,40.60913706,537.2692427,52.79187817,516.9398115,70.05076142,501.8812804,111.6751269,519.6332746,150.2538071,558.385994,217.2588832,555.1455506,270.0507614,549.2282192
5.076142132,544.4545737,9.137055838,505.5692531,22.33502538,506.5388998,33.50253807,557.971615,38.5786802,519.1608826,51.77664975,502.1713457,69.03553299,478.9495494,106.5989848,496.4031907,148.2233503,540.2776339,210.1522843,541.5622086,276.142132,541.5124832
2.030456853,531.1695846,8.121827411,495.6987465,22.33502538,486.9470631,34.5177665,538.4543665,37.56345178,496.2291516,50.76142132,487.4028799,65.98984772,455.8686419,100.5076142,471.4658655,144.1624365,515.4894851,205.0761421,531.3933492,280.2030457,533.6475707
0,521.2244898,9.137055838,485.9774163,23.35025381,467.4298146,32.48730964,523.6113125,36.54822335,476.5627266,48.73096447,466.0292137,59.89847716,419.5027453,97.46192893,454.9155703,141.1167513,495.6738838,201.0152284,513.1358127,283.248731,524.075417
,,9.137055838,472.9161919,23.35025381,446.2053248,29.44162437,510.3263234,37.56345178,450.5148658,47.71573604,443.0974826,58.88324873,394.9383611,95.43147208,433.5419041,136.0406091,480.6070652,201.0152284,504.9725474,285.2791878,517.6939811
,,9.137055838,463.1202735,20.30456853,419.8591112,29.44162437,497.2650989,35.53299492,429.1411996,43.65482234,419.9419869,56.85279188,378.4626541,92.3857868,410.4609966,129.9492386,460.5676992,200,495.1020408,283.248731,507.7488864
,,8.121827411,449.9844608,17.25888325,398.4108567,30.45685279,489.1764218,34.5177665,407.8421216,42.63959391,400.275562,54.82233503,358.7216409,90.35532995,393.9852895,125.8883249,445.5754688,193.9086294,481.5932871,277.1573604,495.8727857
,,5.076142132,436.6994717,15.2284264,378.6698436,30.45685279,474.4825443,33.50253807,386.5430436,42.63959391,372.52046,55.83756345,344.1023516,87.30964467,377.4349943,120.8121827,427.243344,189.8477157,464.9684036,268.0203046,480.5076142
,,4.060913706,418.6656998,13.19796954,355.6635243,29.44162437,456.4487724,32.48730964,361.9786595,42.63959391,354.5612763,54.82233503,326.0685797,82.23350254,352.5722573,119.7969543,410.8422252,185.786802,446.7108671,259.8984772,465.217031
,,4.060913706,410.5024345,9.137055838,335.7733347,29.44162437,441.7548949,31.47208122,339.0469284,37.56345178,329.6985393,49.74619289,314.2670672,78.17258883,324.5188024,112.6903553,385.8303118,180.7106599,431.6440485,253.8071066,453.3409303
,,3.045685279,398.9992748,5.076142132,314.2504921,27.41116751,426.9118409,29.44162437,320.9385683,36.54822335,305.1341552,49.74619289,294.6752305,76.14213198,304.7777893,112.6903553,369.5037812,176.6497462,416.6518181,249.7461929,438.3486999
,,2.030456853,389.1287683,0,304.0816327,27.41116751,415.4832694,25.38071066,305.9463379,36.54822335,283.9096654,49.74619289,279.9813529,74.11167513,286.6694292,109.6446701,352.953486,171.5736041,406.4829587,248.7309645,418.6822749
,,0,379.1836735,,,26.39593909,403.9801098,26.39593909,289.6943955,32.48730964,257.4888636,47.71573604,260.2403398,74.11167513,280.1388169,106.5989848,329.8725785,167.5126904,391.4907283,244.6700508,406.9553507
,,,,,,26.39593909,389.2862323,27.41116751,270.177147,32.48730964,232.9990676,45.68527919,245.3972858,70.05076142,250.452709,101.5228426,309.9078007,161.4213198,377.9819745,240.6091371,391.9631203
,,,,,,25.38071066,381.0483787,27.41116751,248.9526572,31.47208122,203.5367243,42.63959391,233.7449498,65.98984772,222.3992541,99.49238579,296.6973998,155.3299492,354.6773024,233.5025381,378.3797783
,,,,,,24.36548223,371.1778722,23.35025381,222.5318554,27.41116751,186.9118409,39.59390863,218.8273076,59.89847716,202.3598881,98.47715736,280.2962809,148.2233503,332.9306951,228.4263959,363.3129597
,,,,,,23.35025381,356.4094064,21.31979695,201.1581892,23.35025381,163.7563452,37.56345178,200.7189475,54.82233503,182.3951103,94.41624365,266.9367036,143.1472081,304.802652,224.3654822,351.5860354
,,,,,,22.33502538,344.9062468,17.25888325,184.5333057,26.39593909,168.878069,35.53299492,174.4473221,53.8071066,157.8307262,93.40101523,258.6988501,140.1015228,293.150316,221.319797,335.0357402
,,,,,,22.33502538,320.4164508,10.15228426,166.0520046,23.35025381,144.1645084,35.53299492,149.9575262,51.77664975,146.2529783,89.34010152,246.9719258,139.0862944,275.1165441,214.213198,319.8197452
,,,,,,18.27411168,310.3221796,7.106598985,147.8690563,21.31979695,127.6888014,32.48730964,131.7745779,46.70050761,129.5535067,88.3248731,235.4687662,135.0253807,256.8590076,213.1979695,308.3165855
,,,,,,16.24365482,298.7444318,1.015228426,139.2582617,13.19796954,109.132912,29.44162437,123.3875479,45.68527919,109.8870817,86.29441624,227.1563245,130.964467,245.1320833,208.1218274,293.2497669
,,,,,,15.2284264,275.8127007,,,7.106598985,100.5221175,23.35025381,103.3481819,37.56345178,88.06588625,84.26395939,218.8438827,122.8426396,224.9435409,201.0152284,278.0337719
,,,,,,13.19796954,254.4390345,,,1.015228426,87.01336372,22.33502538,86.94706309,36.54822335,73.29742049,77.15736041,190.5666632,120.8121827,216.6310991,194.9238579,262.8923651
,,,,,,9.137055838,236.181498,,,,,22.33502538,67.35522635,38.5786802,52.22210712,76.14213198,177.4308505,117.7664975,201.713457,190.8629442,246.2674816
,,,,,,8.121827411,219.7803792,,,,,22.33502538,47.76338962,48.73096447,46.43737698,81.21827411,197.3956283,116.751269,183.6796851,186.8020305,229.6425982
,,,,,,4.060913706,204.7881488,,,,,27.41116751,30.177147,52.79187817,43.4704237,73.0964467,164.1458614,115.7360406,168.9112193,188.8324873,213.465244
,,,,,,-1.015228426,183.1907179,,,,,31.47208122,23.9448876,56.85279188,43.76877655,71.06598985,147.6701544,111.6751269,147.3883767,188.8324873,185.7101419
,,,,,,,,,,,,39.59390863,18.01098104,63.95939086,34.49497566,67.00507614,131.0452709,106.5989848,133.9542111,189.8477157,171.0908526
,,,,,,,,,,,,46.70050761,15.2677924,70.05076142,21.88128043,59.89847716,119.094582,106.5989848,119.2603336,200,160.4081633
,,,,,,,,,,,,59.89847716,11.33947995,81.21827411,12.90583238,57.8680203,100.9862219,112.6903553,103.3813322,207.106599,157.6649746
,,,,,,,,,,,,63.95939086,5.107220553,90.35532995,18.47508547,61.92893401,81.69273801,117.7664975,93.95835492,219.2893401,150.3967678
,,,,,,,,,,,,73.0964467,5.778514451,97.46192893,22.26250906,67.00507614,62.47384233,127.9187817,88.17362478,221.319797,144.015332
,,,,,,,,,,,,82.23350254,6.44980835,104.5685279,29.31523879,71.06598985,46.44566456,137.0558376,83.94695949,231.4720812,138.2306019
,,,,,,,,,,,,90.35532995,7.046514037,114.7208122,39.85703926,77.15736041,30.56666321,153.2994924,81.87506475,245.6852792,132.7442246
,,,,,,,,,,,,103.5532995,8.016160779,124.8730964,40.60292137,84.26395939,29.45612763,167.5126904,84.55195276,260.9137056,132.2303947
,,,,,,,,,,,,112.6903553,11.9527608,138.071066,41.57256811,87.30964467,37.84315757,181.7258883,83.96353465,277.1573604,128.5258469
,,,,,,,,,,,,123.857868,17.6711903,153.2994924,42.69139128,101.5228426,42.15269864,197.9695431,88.42225215,288.3248731,132.6116233
,,,,,,,,,,,,135.0253807,21.75696675,161.4213198,46.55340309,111.6751269,47.79653994,214.213198,91.24831659,301.5228426,130.3159639
,,,,,,,,,,,,147.2081218,29.18263752,171.5736041,48.93193826,121.8274112,50.17507511,224.3654822,88.72889257,309.6446701,126.0147105
,,,,,,,,,,,,163.4517766,33.64135502,185.786802,49.97617321,130.964467,54.11167513,237.5634518,88.06588625,321.8274112,130.1750751
,,,,,,,,,,,,180.7106599,36.54200767,200,51.02040816,145.177665,56.78856314,250.7614213,90.66818606,327.9187817,137.1532166
,,,,,,,,,,,,194.9238579,37.58624262,210.1522843,51.76629027,158.3756345,61.02351601,255.8375635,95.93908629,347.2081218,138.5703926
,,,,,,,,,,,,209.1370558,38.63047757,228.4263959,54.74153113,170.5583756,60.28592148,270.0507614,96.98332125,355.3299492,134.2691391
,,,,,,,,,,,,229.4416244,40.12224179,243.6548223,59.12566042,183.7563452,59.62291516,289.3401015,91.86988501,366.4974619,128.5589972
,,,,,,,,,,,,244.6700508,42.87371802,258.8832487,61.87713664,195.9390863,57.25266756,301.5228426,92.76494354,376.6497462,114.6110018
,,,,,,,,,,,,259.8984772,43.99254118,272.0812183,62.84678338,206.0913706,59.63120273,321.8274112,92.6240547,388.8324873,107.342795
,,,,,,,,,,,,278.1725888,48.6004351,287.3096447,65.59825961,225.3807107,65.94633793,334.0101523,96.78441935,403.0456853,108.3870299
,,,,,,,,,,,,289.3401015,52.68621154,299.4923858,64.86066508,240.6091371,67.06516109,340.1015228,102.1299078,425.3807107,108.3953175
,,,,,,,,,,,,304.5685279,57.07034083,312.6903553,69.09561794,259.8984772,65.21703097,349.2385787,107.6991609,435.5329949,105.8758935
,,,,,,,,,,,,319.7969543,61.45447011,324.8730964,69.99067647,271.0659898,67.67015436,364.4670051,108.817984,451.7766497,108.7019579
,,,,,,,,,,,,331.9796954,60.71687558,340.1015228,71.10949964,281.2182741,71.68134259,371.5736041,97.91153009,464.9746193,114.5695639
,,,,,,,,,,,,341.1167513,59.75551642,356.3451777,73.93556407,296.4467005,72.80016575,381.7258883,88.86149384,479.1878173,122.1444111
,,,,,,,,,,,,354.3147208,59.0925101,365.4822335,71.34155185,312.6903553,75.62623019,388.8324873,86.11830519,498.4771574,125.1942401
,,,,,,,,,,,,367.5126904,53.5315446,377.6649746,67.3386512,320.8121827,81.12089506,407.106599,85.82823993,517.7664975,131.5093753
,,,,,,,,,,,,381.7258883,52.94312649,387.8172589,68.08453331,335.0253807,78.89982389,410.1522843,89.31731068,532.9949239,137.5261577
,,,,,,,,,,,,401.0152284,54.3603025,396.9543147,67.12317414,351.2690355,76.82792914,419.2893401,91.62125764,548.2233503,143.54294
,,,,,,,,,,,,420.3045685,55.7774785,421.319797,64.01533202,357.3604061,75.64280535,430.4568528,94.07438102,568.5279188,148.3000104
,,,,,,,,,,,,440.6091371,55.63658966,445.6852792,70.70340827,373.6040609,75.20356366,434.5177665,94.37273387,584.7715736,149.4934217
,,,,,,,,,,,,461.928934,62.10090127,463.9593909,72.04599606,383.7563452,74.31679271,445.6852792,93.56055112,596.9543147,150.3884803
,,,,,,,,,,,,488.3248731,67.30550088,485.2791878,73.61234849,393.9086294,71.79736869,455.8375635,91.04112711,,
,,,,,,,,,,,,502.5380711,68.34973583,496.4467005,76.06547187,402.0304569,70.76142132,468.0203046,93.5688387,,
,,,,,,,,,,,,516.751269,69.39397079,513.7055838,77.33347146,413.1979695,76.47985082,480.2030457,99.36185642,,
,,,,,,,,,,,,529.9492386,73.62892365,539.0862944,80.83082979,423.3502538,77.22573293,492.3857868,103.5222211,,
,,,,,,,,,,,,539.0862944,74.30021755,551.2690355,83.35854139,435.5329949,78.12079146,509.6446701,104.7902207,,
,,,,,,,,,,,,557.3604061,80.54076453,573.6040609,86.63213509,453.8071066,79.46337926,519.7969543,108.8014089,,
,,,,,,,,,,,,583.7563452,80.84740495,579.6954315,91.97762354,469.035533,82.21485549,534.0101523,113.11095,,
,,,,,,,,,,,,596.9543147,81.81705169,,,482.2335025,83.18450223,540.1015228,115.1911323,,
,,,,,,,,,,,,,,,,494.4162437,87.34486688,559.3908629,116.6083083,,
,,,,,,,,,,,,,,,,509.6446701,83.56573086,562.4365482,116.8320729,,
,,,,,,,,,,,,,,,,522.8426396,86.16803066,577.6649746,117.9508961,,
,,,,,,,,,,,,,,,,536.0406091,90.40298353,588.8324873,120.4040195,,
,,,,,,,,,,,,,,,,543.1472081,94.19040713,600,122.8571429,,
,,,,,,,,,,,,,,,,552.284264,94.86170103,,,,
,,,,,,,,,,,,,,,,567.5126904,95.98052419,,,,
,,,,,,,,,,,,,,,,580.7106599,100.2154771,,,,
,,,,,,,,,,,,,,,,590.8629442,100.9613592,,,,
,,,,,,,,,,,,,,,,597.9695431,103.1161297,,,,
,,,,,,,,,,,,,,,,602.0304569,105.0471356,,,,
