50,50,55,55,60,60,65,65,70,70,75,75,80,80,85,85,87.5,87.5,90,90,92,92,93,93,94,94,95,95
0,517.8861789,0,373.1707317,0,293.4932067,0,184.5555737,0,126.0162602,0,80.48507666,594.966443,39.82648551,595.9731544,49.58531129,594.966443,62.59071316,593.9597315,75.59611502,594.966443,108.1191684,595.9731544,132.5121406,579.8657718,217.0213346,460.0671141,221.5747258
3.020134228,534.1572543,3.020134228,404.0759535,1.006711409,309.761554,5.033557047,204.0814099,4.026845638,134.1599825,2.013422819,93.5041196,581.8791946,39.79101872,568.7919463,49.51164948,580.8724832,60.92650188,576.8456376,75.54973536,569.7986577,108.0509631,569.7986577,137.3192557,568.7919463,203.9831942,446.9798658,252.433568
6.040268456,558.5556829,8.053691275,451.2440661,5.033557047,324.4066132,11.0738255,238.2441207,12.08053691,155.3200196,11.0738255,108.1628199,558.7248322,38.10225351,534.5637584,47.7928739,554.6979866,57.60353577,551.6778523,78.7335625,542.6174497,106.351285,539.5973154,124.2292792,555.704698,179.5574835,423.8255034,281.6391117
9.060402685,594.3362252,8.053691275,490.2684564,10.06711409,350.4365144,15.10067114,280.5314563,19.12751678,186.2334261,23.15436242,132.5858024,539.5973154,38.05041742,482.2147651,41.14694167,531.5436242,54.2887543,519.4630872,73.76821084,517.4496644,96.52698205,510.4026846,114.3940634,536.5771812,169.7495498,412.7516779,302.7473127
12.08053691,643.1248977,13.08724832,517.9243739,14.09395973,382.9677525,15.10067114,296.7916189,22.14765101,225.266001,25.16778523,156.9815027,526.5100671,36.38893436,437.9194631,37.77486768,512.4161074,49.35886943,493.2885906,72.07126098,486.2416107,86.68630982,478.1879195,101.2986304,514.4295302,155.0553828,396.6442953,312.4597588
12.08053691,675.6452229,18.12080537,545.5802914,19.12751678,415.5017188,20.13422819,314.6914389,25.16778523,257.7945108,27.18120805,184.6292356,506.3758389,36.33437006,387.5838926,36.01244066,497.3154362,49.3179462,460.0671141,67.1031811,440.9395973,81.68549135,433.8926174,94.67452393,474.1610738,135.434059,381.5436242,322.1749332
9.060402685,700.0272822,19.12751678,578.1033448,20.13422819,451.2768047,22.14765101,332.5830742,26.17449664,298.4476456,32.2147651,225.2932831,488.2550336,33.03322966,347.3154362,42.40737709,484.2281879,50.90849566,433.8926174,58.9021662,414.7651007,78.36252524,409.7315436,94.60904676,442.9530201,125.5933868,374.4966443,320.5298194
418.7919463,0.324657609,21.1409396,610.6291264,22.14765101,490.3066514,23.15436242,353.7240138,29.19463087,327.7241229,36.24161074,267.5806188,470.1342282,31.35810553,314.0939597,48.82141103,466.1073826,50.85938779,410.738255,58.83941725,383.557047,79.90396682,377.5167785,97.7737764,406.7114094,110.8610247,365.4362416,305.8711191
404.6979866,10.04256016,23.15436242,643.1549081,23.15436242,514.6996235,24.16107383,387.8730834,32.2147651,360.2526327,36.24161074,309.8570415,460.0671141,26.45277459,271.8120805,43.82877721,452.0134228,47.56916026,391.6107383,58.78758116,373.4899329,91.25879849,355.3691275,117.2259508,370.4697987,120.5189065,357.3825503,278.207017
381.5436242,13.23184373,23.15436242,680.553282,25.16778523,550.4774377,27.18120805,422.0276095,33.22147651,389.5236536,39.26174497,347.2636002,441.9463087,26.40366672,242.6174497,43.74965897,436.9127517,45.90222077,376.5100671,60.3726742,362.4161074,100.9848857,333.2214765,135.0521089,345.3020134,141.5889125,352.3489933,263.5592296
350.3355705,1.765155235,24.16107383,698.4421891,26.17449664,578.1224423,28.18791946,457.8026955,34.22818792,407.4125607,40.26845638,394.4207999,424.8322148,26.35728706,203.3557047,42.01724232,415.7718121,45.84492825,369.4630872,73.36170677,344.295302,110.6918754,305.033557,143.1058002,332.2147651,169.1957222,341.2751678,258.6511704
,,427.852349,3.601244066,28.18791946,607.3961914,28.18791946,491.9490369,34.22818792,426.9247558,47.31543624,443.2203852,407.7181208,26.3109074,169.1275168,41.924483,400.6711409,45.80400502,360.4026846,84.71926666,327.1812081,110.6454957,294.966443,156.0866481,327.1812081,206.5804551,343.2885906,235.8923992
,,414.7651007,6.817809789,31.20805369,635.0466525,30.20134228,513.0927048,36.24161074,456.1985049,49.32885906,482.2502319,390.6040268,27.89054401,129.8657718,33.68800131,379.5302013,45.7467125,339.261745,81.40994162,319.1275168,107.3716375,276.8456376,149.5334752,315.1006711,230.9379604,358.3892617,193.6568997
,,395.6375839,13.27003874,31.20805369,677.3230752,33.22147651,535.865117,37.24832215,488.7215584,54.36241611,550.5565559,370.4697987,27.8359797,89.59731544,17.3187101,359.3959732,48.94418072,317.114094,76.4718721,295.9731544,117.0649861,257.7181208,173.871883,307.0469799,253.6803623,375.5033557,170.9390517
,,380.5369128,13.22911551,32.2147651,696.8379986,33.22147651,565.1334097,38.25503356,508.2364817,59.39597315,583.0905222,356.3758389,31.04981721,68.45637584,25.39149888,345.3020134,50.53200196,289.9328859,76.39821029,273.8255034,115.3789491,248.6577181,183.6034266,313.0872483,279.7129918,391.6107383,159.6005893
,,360.4026846,11.54853495,438.9261745,3.631254433,34.22818792,604.1605282,39.26174497,529.3774213,61.40939597,644.8845965,342.2818792,32.63763846,59.39597315,43.25312381,329.1946309,56.99241556,265.7718121,76.33273313,241.6107383,115.2916462,248.6577181,207.9936705,322.147651,289.4936433,418.7919463,166.1783161
,,342.2818792,3.369345774,425.8389262,8.473836416,36.24161074,630.1822448,42.28187919,555.4018661,67.44966443,696.9334861,325.1677852,35.84329132,45.30201342,49.71899383,316.1073826,56.95694876,243.6241611,76.27271239,224.4966443,128.2533966,250.6711409,222.6332733,335.2348993,283.025045,431.8791946,169.4658155
,,,,404.6979866,14.92060894,37.24832215,670.8353795,43.2885906,584.672887,596.9798658,28.44982812,307.0469799,35.79418345,38.25503356,64.33404267,302.0134228,53.66672123,212.4161074,72.9361052,208.3892617,142.8438915,253.6912752,248.6577181,339.261745,299.2961205,442.9530201,174.3738746
,,,,384.5637584,16.49206089,39.26174497,698.4831123,45.30201342,607.4425711,586.9127517,28.42254597,283.8926174,29.22736945,39.26174497,90.35303105,284.8993289,51.99432531,189.261745,77.75140503,193.2885906,152.5590659,259.7315436,273.0643313,342.2818792,317.190484,452.0134228,184.1545261
,,,,363.4228188,13.18273585,594.966443,2.428111529,46.30872483,628.5835107,569.7986577,28.37616631,265.7718121,29.17826158,46.30872483,116.3883887,264.7651007,51.93976101,162.0805369,76.05172696,189.261745,189.946527,270.8053691,294.2325531,337.2483221,331.8109893,456.0402685,205.3036504
,,,,346.3087248,9.884323675,587.9194631,5.661046543,48.32214765,659.483276,549.6644295,25.06956949,243.6241611,29.11824085,50.33557047,140.7895455,252.6845638,51.90702243,128.8590604,77.58771212,189.261745,228.9709172,274.8322148,302.3735472,324.1610738,348.0356851,,
,,,,327.1812081,6.580455066,571.8120805,5.6173951,51.34228188,695.2638184,531.5436242,25.02046161,219.4630872,24.1747149,54.36241611,179.8248486,224.4966443,51.8306324,109.7315436,90.54400611,196.3087248,245.2501773,270.8053691,330.0049108,329.1946309,370.8135538,,
,,,,316.1073826,3.298412179,549.6644295,3.931358106,596.9798658,17.0677143,511.409396,20.08784853,197.3154362,25.74071043,67.44966443,240.022917,193.2885906,51.74605773,103.6912752,113.2918645,208.3892617,284.3073062,276.8456376,349.5334752,319.1275168,395.1765155,,
,,,,,,530.5369128,3.879522017,580.8724832,17.02406286,491.2751678,20.03328423,182.2147651,22.44775468,69.46308725,293.68691,160.0671141,50.03001037,108.7248322,139.3217657,223.4899329,346.1368473,291.9463087,373.9646423,317.114094,426.065368,,
,,,,,,526.5100671,3.868609156,544.6308725,16.92584711,474.1610738,19.98690457,171.1409396,22.41774431,82.55033557,355.5109947,124.8322148,43.43045779,113.7583893,158.8476019,238.590604,388.4541933,301.0067114,390.2493589,326.1744966,460.2362634,,
,,,,,,477.1812081,2.108910351,521.4765101,15.2370819,454.0268456,19.93234026,144.966443,23.97282698,91.61073826,412.4461177,96.6442953,33.59797021,119.7986577,201.140394,254.6979866,434.0263,302.0134228,422.7724123,359.3959732,447.3181645,,
,,,,,,461.0738255,5.317291428,498.3221477,8.670267911,438.9261745,19.89141703,133.8926174,14.18671905,99.66442953,459.622415,80.53691275,30.30228624,128.8590604,241.8153544,273.8255034,468.2244775,302.0134228,437.4065586,393.6241611,418.1426311,,
,,,,,,448.9932886,8.536585366,481.2080537,11.87592077,426.8456376,21.48469471,110.738255,5.993888798,103.6912752,497.0317019,70.46979866,40.03110165,137.9194631,285.7423474,280.8724832,494.2598352,297.9865772,463.4119059,414.7651007,400.3137447,,
,,,,,,429.8657718,10.11076554,460.0671141,11.81862825,410.738255,23.06705953,95.63758389,2.70093305,114.7651007,563.7283789,63.42281879,72.53232935,146.9798658,324.7912915,274.8322148,517.0076936,292.9530201,473.1543624,437.9194631,371.108201,,
,,,,,,412.7516779,16.56845092,447.9865772,11.78588967,390.6040268,23.01249523,69.46308725,1.003983194,128.8590604,619.0511268,57.38255034,98.53222022,159.0604027,357.3443553,272.8187919,534.888416,291.9463087,497.5418781,460.0671141,353.2820429,,
,,,,,,392.6174497,19.76591914,438.9261745,19.89141703,379.5302013,22.98248486,61.40939597,7.486222513,144.966443,689.0134774,64.4295302,124.5675779,165.1006711,383.3769848,268.7919463,583.6579909,292.9530201,505.6746876,487.2483221,325.7134283,,
,,,,,,379.5302013,19.73045234,423.8255034,19.85049381,362.4161074,21.31008894,43.2885906,13.94117968,,,72.48322148,165.2398101,176.1744966,420.8053691,268.7919463,614.5522999,285.9060403,523.541769,505.3691275,311.1283898,,
,,,,,,364.4295302,14.81148033,395.6375839,19.77410378,346.3087248,22.89245376,32.2147651,18.78921809,,,80.53691275,202.6600098,183.2214765,440.3366618,,,294.966443,536.574453,524.4966443,286.789982,,
,,,,,,344.295302,13.13089977,353.3557047,18.03350248,329.1946309,26.09810662,26.17449664,44.78910896,,,89.59731544,246.5870028,190.2684564,458.2419381,,,305.033557,547.983849,542.6174497,255.9447809,,
,,,,,,330.2013423,13.09270475,335.2348993,17.98439461,317.114094,30.94341682,22.14765101,74.04648879,,,96.6442953,261.2402466,194.295302,481.0170786,,,328.1879195,541.5425329,568.7919463,236.5035194,,
,,,,,,318.1208054,13.05996617,318.1208054,21.19004747,303.0201342,17.89709172,24.16107383,93.56414034,,,99.66442953,297.020789,195.3020134,502.1580182,,,347.3154362,525.3342064,580.8724832,230.0321929,,
,,,,,,297.9865772,3.249304305,304.0268456,16.27380368,288.9261745,17.85889671,30.20134228,119.5967698,,,106.7114094,334.4382605,207.3825503,521.7029519,,,368.4563758,507.50532,,,,
,,,,,,,,289.9328859,11.35755988,270.8053691,16.18377258,35.23489933,144.0006548,,,112.7516779,375.1050363,214.4295302,542.8602608,,,388.590604,486.4216729,,,,
,,,,,,,,282.885906,4.834397337,250.6711409,16.12920827,35.23489933,173.2689475,,,120.8053691,410.8992197,223.4899329,568.9010749,,,411.7449664,468.598243,,,,
,,,,,,,,,,233.557047,11.20477983,38.25503356,205.7974573,,,130.8724832,451.5769084,233.557047,601.4486823,,,430.8724832,457.2679653,,,,
,,,,,,,,,,214.4295302,9.526927484,45.30201342,230.2067987,,,137.9194631,484.1163311,240.6040268,632.3620887,,,451.0067114,432.9322857,,,,
,,,,,,,,,,201.3422819,9.491460686,45.30201342,264.3531402,,,142.9530201,513.3982649,,,,,472.147651,411.8513668,,,,
,,,,,,,,,,185.2348993,11.0738255,51.34228188,308.2719485,,,152.0134228,549.1951765,,,,,489.261745,384.2554701,,,,
,,,,,,,,,,171.1409396,6.15758171,54.36241611,345.6785071,,,159.0604027,586.612648,,,,,525.5033557,343.7032793,,,,
,,,,,,,,,,156.0402685,2.864625962,56.37583893,373.32624,,,173.1543624,624.049217,,,,,547.6510067,327.5031374,,,,
,,,,,,,,,,150,2.84825667,59.39597315,404.2287336,,,188.2550336,676.1226606,,,,,576.8456376,301.5659955,,,,
,,,,,,,,,,,,64.4295302,441.6407486,,,,,,,,,593.9597315,301.6123752,,,,
,,,,,,,,,,,,67.44966443,472.5432422,,,,,,,,,,,,,,
,,,,,,,,,,,,70.46979866,509.9498008,,,,,,,,,,,,,,
,,,,,,,,,,,,75.5033557,555.4918972,,,,,,,,,,,,,,
,,,,,,,,,,,,82.55033557,602.6654663,,,,,,,,,,,,,,
,,,,,,,,,,,,87.58389262,653.0856114,,,,,,,,,,,,,,
,,,,,,,,,,,,92.61744966,690.4976265,,,,,,,,,,,,,,
